chr	windowStart	windowEnd	D	f_d	f_dM	d_f
Chr03	37408394	37647961	0.043208	0.031927	0.024792	0.035826
Chr03	37597188	37770154	-0.096720	-0.059381	-0.044905	-0.043771
Chr03	37648613	37869516	-0.231195	-0.114593	-0.081689	-0.087679
Chr03	37777368	37892847	-0.063950	-0.029069	-0.023436	-0.043671
Chr03	37869550	37950852	0.075782	0.026351	0.022845	0.032356
Chr03	37895552	37973417	0.157688	0.067013	0.056013	0.062427
Chr03	37950856	37992625	0.269416	0.164264	0.134248	0.147639
Chr03	37973457	38083261	0.264344	0.151214	0.125764	0.133052
Chr03	37994272	38122071	-0.019295	-0.008162	-0.005952	-0.001920
Chr03	38083354	38134829	0.002505	0.001128	0.000735	-0.003291
Chr03	38122279	38136262	-0.172073	-0.132056	-0.071396	-0.073794
Chr03	38134881	38253897	-0.052904	-0.045397	-0.029981	-0.026485
Chr03	38137938	38344069	0.258355	0.141420	0.111759	0.140894
Chr03	38254001	38367685	0.275525	0.138049	0.110768	0.165819
Chr03	38344625	38383451	0.050464	0.027640	0.022557	0.028390
Chr03	38367703	38468809	-0.355509	-0.302515	-0.188357	-0.198408
Chr03	38384636	38470091	-0.605883	-1.069384	-0.388064	-0.282787
Chr03	38468846	38471042	-0.532260	-1.057229	-0.408070	-0.257528
Chr03	38470095	38532162	-0.193233	-0.358330	-0.174963	-0.083949
Chr03	38471062	38567985	0.059670	0.058222	0.041653	0.029858
Chr03	38543971	38685005	0.014388	0.013268	0.009676	0.011198
Chr03	38567988	38830632	-0.007941	-0.010665	-0.005689	-0.003428
Chr03	38695691	38891956	0.078757	0.141162	0.081275	0.032147
Chr03	38830655	38906329	0.077456	0.177256	0.133606	0.033089
Chr03	38891958	38933687	0.035810	0.068730	0.047883	0.018365
Chr03	38906338	39162715	0.014839	0.023529	0.016646	0.002105
Chr03	38933704	39201741	-0.022143	-0.051069	-0.029105	-0.016860
Chr03	39163187	39502019	0.119346	0.176292	0.121845	0.030972
Chr03	39203194	40039475	0.040739	0.054972	0.036806	0.020344
Chr03	39502021	40348333	-0.137326	-0.330834	-0.142880	-0.070955
Chr03	40212145	40396083	-0.178087	-0.432857	-0.174324	-0.088875
Chr03	40348842	40456983	-0.119825	-0.180504	-0.105158	-0.054393
Chr03	40401701	40498170	0.017954	0.017038	0.012714	0.007589
Chr03	40459092	40510146	0.105839	0.100336	0.078967	0.049129
Chr03	40498366	40578906	0.068749	0.056815	0.049026	0.045211
Chr03	40510149	40598666	-0.176202	-0.276388	-0.138804	-0.073739
Chr03	40579076	40613925	-0.173305	-1.365360	-0.212478	-0.069540
Chr03	40598673	40654223	0.019772	0.051255	0.031353	0.000179
Chr03	40613944	40662758	-0.110633	-0.305285	-0.139315	-0.041269
Chr03	40658378	40696496	-0.313955	-0.124620	-0.097785	-0.070341
Chr03	40662762	40798813	-0.035538	-0.007532	-0.006806	0.001944
Chr03	40697702	41556160	0.123683	0.046436	0.035332	0.020620
Chr03	40798826	42174240	-0.155667	-0.095711	-0.069290	-0.050862
Chr03	41556162	42184929	-0.048302	-0.043853	-0.035496	-0.023783
Chr03	42174245	42198820	0.062714	0.106259	0.076606	0.022471
Chr03	42184951	42309815	-0.029926	-0.047413	-0.020423	-0.003639
Chr03	42198822	42383997	-0.075448	-0.224534	-0.051931	-0.039058
Chr03	42309819	42726464	-0.136215	-0.476394	-0.120062	-0.062116
Chr03	42384002	44264177	-0.103662	-0.081390	-0.054964	-0.035750
Chr03	42726467	44288445	-0.089408	-0.058327	-0.043330	-0.036607
Chr03	44264203	44699078	-0.083501	-0.061935	-0.041805	-0.036978
Chr03	44292068	44815023	0.061619	0.049965	0.034352	0.022739
Chr03	44724167	44849055	0.125538	0.133889	0.099428	0.036715
Chr03	44818958	44873870	0.056049	0.049448	0.036636	0.015752
Chr03	44849059	44962373	0.004672	0.002667	0.002060	-0.006479
Chr03	44874568	45099505	0.061415	0.027920	0.023188	0.023434
Chr03	44962390	45307063	0.067673	0.027777	0.023385	0.051913
Chr03	45099521	45350403	-0.062641	-0.029033	-0.022891	-0.001636
Chr03	45309063	45366562	-0.173384	-0.069802	-0.053791	-0.058370
Chr03	45350405	45500522	-0.325887	-0.115850	-0.080400	-0.111375
Chr03	45370464	45564830	-0.210994	-0.111093	-0.073546	-0.050405
Chr03	45500585	45579520	-0.036379	-0.027180	-0.018920	-0.006056
Chr03	45564834	45620488	-0.075531	-0.050402	-0.035116	-0.020427
Chr03	45582312	45716005	-0.230552	-0.101288	-0.079950	-0.105634
Chr03	45620502	45764098	-0.185382	-0.074889	-0.060040	-0.046248
Chr03	45716007	45860231	0.063028	0.019296	0.015851	0.010442
Chr03	45767930	45872427	0.086852	0.029081	0.025072	0.042940
Chr03	45860234	45915548	0.076655	0.028206	0.024631	0.048910
Chr03	45872473	46002456	-0.043440	-0.023331	-0.019445	-0.028518
Chr03	45915551	46034632	0.071183	0.066355	0.053751	0.032713
Chr03	46002462	46119458	0.091745	0.114049	0.081033	0.038881
Chr03	46034639	46173391	-0.035558	-0.029815	-0.019991	-0.014022
Chr03	46128652	46334248	0.041286	0.022058	0.017001	0.007727
Chr03	46173404	46427149	0.106631	0.069191	0.058583	0.035450
Chr03	46334288	46511139	0.094031	0.030084	0.026794	0.056459
Chr03	46427333	46668681	0.118480	0.039060	0.033017	0.078481
Chr03	46551293	46682138	0.287327	0.152853	0.110763	0.200264
Chr03	46669565	46862302	0.277208	0.168648	0.113592	0.137582
Chr03	46682146	46900861	0.007528	0.008239	0.005216	0.008597
Chr03	46862369	46945844	-0.093383	-0.176989	-0.078545	-0.036106
Chr03	46900874	46982171	0.063324	0.087212	0.053022	0.051298
Chr03	46945849	47050900	0.133241	0.112825	0.101315	0.070724
Chr03	46982172	47119007	-0.031241	-0.032436	-0.022757	-0.008219
Chr03	47055870	47166957	0.033624	0.027863	0.016263	0.006558
Chr03	47119210	47241486	-0.054316	-0.052356	-0.032353	-0.016405
Chr03	47172170	47255890	-0.056480	-0.092606	-0.057377	-0.022547
Chr03	47241487	47283365	0.110616	0.135868	0.098109	0.063464
Chr03	47255917	47400595	0.053497	0.038059	0.024740	0.024433
Chr03	47284486	47410569	-0.164635	-0.166349	-0.100392	-0.066837
Chr03	47400613	47419090	-0.196546	-0.296346	-0.177759	-0.134732
Chr03	47410573	47423665	-0.167882	-0.221013	-0.137192	-0.127004
Chr03	47419104	47437243	-0.201181	-0.298685	-0.157494	-0.120708
Chr03	47423742	47507725	-0.153514	-0.137041	-0.085802	-0.066446
Chr03	47437465	47530113	0.065948	0.035615	0.027868	0.028346
Chr03	47508025	47619954	-0.044073	-0.034349	-0.021667	-0.018112
Chr03	47530115	47633892	-0.112547	-0.130553	-0.074118	-0.034091
Chr03	47619991	47780424	0.128102	0.093197	0.077481	0.036977
Chr03	47633979	47871535	0.221363	0.211106	0.177044	0.110671
Chr03	47780620	47893371	0.147230	0.192191	0.141917	0.094079
Chr03	47871563	48495928	0.036160	0.034468	0.024962	0.001772
Chr03	47893387	49089069	-0.004050	-0.004536	-0.003200	-0.017712
Chr03	48495929	49400854	0.006849	0.008250	0.006103	-0.005970
Chr03	49089148	49403680	0.012104	0.011180	0.008869	-0.014080
Chr03	49400879	49416221	0.013753	0.011046	0.008839	0.004202
Chr03	49403765	49709599	-0.080513	-0.079493	-0.050915	-0.018536
Chr03	49418207	49771306	-0.122802	-0.224056	-0.098777	-0.035604
Chr03	49709615	49813374	-0.143581	-0.245936	-0.119971	-0.036998
Chr03	49771310	49868210	0.136186	0.097413	0.079332	0.052022
Chr03	49813375	49963569	0.224243	0.191072	0.158547	0.101398
Chr03	49868316	50002550	-0.006565	-0.005164	-0.004243	-0.007062
Chr03	49963623	50004136	-0.069594	-0.064724	-0.055423	-0.058335
Chr03	50002560	50006704	0.024251	0.026584	0.023444	0.019999
Chr03	50004168	50202217	0.146353	0.126463	0.095196	0.100748
Chr03	50007040	50243496	0.141014	0.099105	0.073735	0.057980
Chr03	50202246	50331557	0.102580	0.053781	0.046557	0.030953
Chr03	50243497	50477107	-0.051681	-0.037069	-0.029302	-0.030762
Chr03	50332860	50699197	-0.063949	-0.077244	-0.050219	-0.041413
Chr03	50477129	51522258	0.060080	0.082884	0.055185	0.028573
Chr03	50699201	51585375	0.081889	0.105961	0.079459	0.063159
Chr03	51522261	51626267	0.051363	0.040978	0.032002	0.045160
Chr03	51585379	51700366	-0.056852	-0.031791	-0.025344	-0.029982
Chr03	51626388	51713536	-0.167543	-0.162633	-0.121698	-0.108337
Chr03	51700397	51739037	-0.150830	-0.211010	-0.140628	-0.101192
Chr03	51713541	51742176	-0.007909	-0.008245	-0.006160	0.011608
Chr03	51739043	51742520	0.103948	0.136093	0.103167	0.048581
Chr03	51742186	51775378	0.126918	0.153308	0.098364	0.029465
Chr03	51742828	51828125	0.058307	0.036029	0.025729	0.014062
Chr03	51778257	51900881	-0.013455	-0.006795	-0.005617	-0.007595
Chr03	51828156	51927322	0.034729	0.016944	0.014657	0.008944
Chr03	51900884	51978553	-0.047575	-0.027968	-0.024065	-0.014842
Chr03	51935336	52007966	-0.047241	-0.035882	-0.028343	-0.025297
Chr03	51978573	52122340	0.034318	0.023602	0.018208	0.014399
Chr03	52008100	52147368	-0.267496	-0.302025	-0.189687	-0.128615
Chr03	52131056	52173373	-0.251587	-0.319383	-0.203226	-0.200947
Chr03	52147412	52227102	0.226444	0.109114	0.097104	0.121164
Chr03	52173550	52274077	0.139497	0.067568	0.053515	0.058349
Chr03	52229571	52323479	-0.158678	-0.105483	-0.069413	-0.056050
Chr03	52274184	52355338	-0.122189	-0.079814	-0.055463	-0.048595
Chr03	52325977	52403993	0.065032	0.036612	0.028215	0.014797
Chr03	52375115	52447966	0.063894	0.048957	0.038067	-0.003100
Chr03	52405238	52494728	-0.366200	-1.184553	-0.360405	-0.199792
Chr03	52449366	52506632	-0.340466	-1.511404	-0.377446	-0.149831
Chr03	52494732	52578128	0.054716	0.097011	0.055398	0.017287
Chr03	52506645	52586894	0.180635	0.191801	0.168650	0.115920
Chr03	52578132	52597772	0.193625	0.182840	0.174292	0.174098
Chr03	52588240	52657745	0.202521	0.184682	0.162023	0.165973
Chr03	52598421	52658358	0.187844	0.216361	0.122357	0.091153
Chr03	52657754	52665687	-0.055625	-0.085304	-0.043889	-0.028629
Chr03	52658359	52668399	-0.091299	-0.212337	-0.091776	-0.044401
Chr03	52665703	52675714	0.014729	0.013047	0.007810	-0.007018
Chr03	52668461	52711633	-0.025950	-0.023819	-0.012181	-0.012895
Chr03	52675755	52776161	-0.107609	-0.152187	-0.087522	-0.043932
Chr03	52711641	52777177	-0.177750	-0.348664	-0.209342	-0.107520
Chr03	52776313	52954934	-0.143459	-0.302040	-0.167912	-0.094446
Chr03	52777206	54395334	-0.093478	-0.082073	-0.060484	-0.057240
Chr03	53536514	54427566	0.166069	0.058064	0.051452	0.133901
Chr03	54395340	54456957	0.285841	0.096369	0.088984	0.204789
Chr03	54428553	54457774	0.242737	0.092170	0.083542	0.161852
Chr03	54457083	54460478	0.250759	0.093136	0.084944	0.157007
Chr03	54457801	54464708	-0.023422	-0.008712	-0.007785	0.006294
Chr03	54460485	54656813	-0.059413	-0.028577	-0.024094	-0.028151
Chr03	54464794	54741807	0.108870	0.083707	0.067980	0.036113
Chr03	54684048	54784128	0.048156	0.041825	0.031983	0.029848
Chr03	54745575	54788247	-0.043650	-0.075685	-0.049576	-0.015810
Chr03	54784131	54985692	0.018461	0.028832	0.020719	0.012726
Chr03	54788248	55092438	0.114263	0.095660	0.075228	0.057101
Chr03	54985911	55137266	0.047011	0.046755	0.036997	0.030046
Chr03	55092443	55189801	-0.068920	-0.079364	-0.055488	-0.025620
Chr03	55137284	55205001	-0.149070	-0.216118	-0.134757	-0.075350
Chr03	55189852	55222354	-0.140009	-0.150571	-0.106601	-0.072342
Chr03	55205017	55264258	0.105036	0.089701	0.072773	0.076242
Chr03	55222882	55354389	0.178117	0.118862	0.101106	0.136967
Chr03	55264280	55585812	0.090684	0.039133	0.031989	0.041484
Chr03	55357837	55714004	-0.058821	-0.013260	-0.011717	-0.007241
Chr03	55604391	55718300	-0.210468	-0.050260	-0.045535	-0.078281
Chr03	55714087	55719110	-0.221645	-0.072793	-0.064360	-0.102469
Chr03	55718345	55726763	-0.199285	-0.058724	-0.052094	-0.072719
Chr03	55719128	55754851	-0.173324	-0.046167	-0.041475	-0.073786
Chr03	55730587	55787609	-0.012889	-0.003288	-0.003080	-0.010880
Chr03	55754859	55812466	0.147328	0.040811	0.037041	0.063969
Chr03	55787622	55832261	0.203294	0.062668	0.055655	0.104018
Chr03	55812672	55973745	0.065727	0.026313	0.020218	0.033917
Chr03	55837332	56141499	-0.049708	-0.018686	-0.013293	-0.020027
Chr03	55977260	56550765	-0.013283	-0.005045	-0.004061	-0.005533
Chr03	56141504	56824651	-0.107073	-0.101267	-0.069057	-0.062770
Chr03	56803935	56939764	-0.116301	-0.128934	-0.080512	-0.061705
Chr03	56834722	57207238	0.187709	0.190353	0.142503	0.089451
Chr03	56939775	57331415	0.013000	0.013398	0.008492	-0.001520
Chr03	57214252	57384781	-0.306785	-0.354097	-0.190104	-0.165649
Chr03	57331439	57636433	-0.048568	-0.073247	-0.041425	-0.018387
Chr03	57384797	57668452	-0.057180	-0.106434	-0.051131	-0.023849
Chr03	57636436	57690961	-0.114682	-0.154884	-0.081534	-0.043028
Chr03	57668475	57753972	-0.016027	-0.018317	-0.011396	-0.014354
Chr03	57693408	57828748	0.088063	0.061055	0.052816	0.029054
Chr03	57753980	57943688	0.108535	0.043980	0.038795	0.040198
Chr03	57831003	58006748	0.106468	0.037629	0.030948	0.043032
Chr03	57943700	58051013	0.084687	0.039604	0.031017	0.040408
Chr03	58006756	58113249	0.067831	0.050475	0.039692	0.033854
Chr03	58051023	58124553	0.043723	0.037276	0.029870	0.023883
Chr03	58113250	58170750	0.050329	0.039593	0.030944	0.028283
Chr03	58124554	58368889	0.058789	0.040698	0.032246	0.030993
Chr03	58171437	58373459	0.044309	0.051379	0.036227	0.016973
Chr03	58369174	58399944	0.190509	0.225501	0.178067	0.070218
Chr03	58373462	58457829	0.196303	0.090313	0.084419	0.092682
Chr03	58399970	58564376	-0.130690	-0.048854	-0.041265	-0.059391
Chr03	58457842	58576599	-0.217325	-0.146695	-0.100677	-0.084802
Chr03	58564382	58619360	-0.100190	-0.080777	-0.059041	-0.047440
Chr03	58576617	58673326	0.067259	0.060477	0.050658	0.042015
Chr03	58623350	58726807	0.123676	0.091925	0.072833	0.070839
Chr03	58673375	58768383	0.191769	0.116072	0.085640	0.106266
Chr03	58733235	58855771	0.113733	0.065721	0.050925	0.042447
Chr03	58780002	58878526	-0.044408	-0.025775	-0.018672	-0.034030
Chr03	58855800	58906154	0.162201	0.084725	0.064440	0.054927
Chr03	58878527	58927630	0.195064	0.158686	0.127089	0.092695
Chr03	58906160	58951781	0.111439	0.142303	0.110698	0.064085
Chr03	58929402	59008136	-0.149759	-0.171476	-0.120811	-0.084975
Chr03	58952963	59236454	-0.222185	-0.266182	-0.180443	-0.150000
Chr03	59008651	59252997	0.007380	0.006321	0.004846	0.000485
Chr03	59236468	59283397	0.085068	0.075161	0.058102	0.033539
Chr03	59253004	59320071	-0.173963	-0.140491	-0.107355	-0.072895
Chr03	59283400	59346842	-0.223725	-0.172666	-0.114422	-0.056908
Chr03	59325143	59429628	-0.000970	-0.001169	-0.000721	-0.001612
Chr03	59346858	59517889	-0.066524	-0.095256	-0.064586	-0.033242
Chr03	59432140	59521482	0.000990	0.001288	0.000814	0.007410
Chr03	59518169	59572035	0.115208	0.095890	0.068989	0.053805
Chr03	59523240	59652631	0.148906	0.113340	0.088282	0.052294
Chr03	59572037	59653704	0.088801	0.105100	0.073515	0.042222
Chr03	59652666	59681625	-0.095527	-0.281791	-0.103563	-0.052203
Chr03	59653724	59684773	-0.085016	-0.388497	-0.092927	-0.041235
Chr03	59681628	59689214	0.018069	0.038564	0.022115	0.005748
Chr03	59684776	59689494	0.015418	0.038563	0.024092	0.004019
Chr03	59689217	59691116	0.016144	0.110807	0.035206	0.003371
Chr03	59689505	60195147	0.013735	0.022194	0.012914	0.002220
Chr03	59691138	60242306	0.065788	0.046369	0.033464	0.019863
Chr03	60195168	60302207	0.239831	0.172658	0.143688	0.108761
Chr03	60244647	60362106	0.172522	0.118081	0.083761	0.067381
Chr03	60308924	60450490	-0.074447	-0.059985	-0.037051	-0.023521
Chr03	60362134	60518061	-0.039643	-0.046846	-0.030674	-0.013955
Chr03	60459597	60531710	0.169373	0.187824	0.111959	0.073298
Chr03	60519815	60595040	0.344525	0.198868	0.140101	0.131128
Chr03	60531787	60662845	-0.034547	-0.024929	-0.017927	-0.018437
Chr03	60595041	60718370	-0.127870	-0.155321	-0.100220	-0.047513
Chr03	60665184	60748478	0.078239	0.097179	0.079754	0.046762
Chr03	60718375	60748697	0.049837	0.085697	0.074857	0.038044
Chr03	60748487	60750461	-0.031163	-0.068847	-0.055116	-0.021840
Chr03	60748705	60883721	-0.007798	-0.016441	-0.012440	-0.003811
Chr03	60750494	60970582	-0.009927	-0.019818	-0.014796	-0.002267
Chr03	60883749	61242048	-0.136002	-0.219450	-0.150158	-0.068580
Chr03	60970640	61299742	-0.091027	-0.111181	-0.082105	-0.037617
Chr03	61245694	61304481	-0.011621	-0.008424	-0.007184	-0.004703
Chr03	61299746	61385151	-0.003682	-0.002414	-0.002119	-0.004625
Chr03	61304517	61417306	-0.028400	-0.014584	-0.012900	-0.009406
Chr03	61385165	61537145	-0.107314	-0.052883	-0.043227	-0.025733
Chr03	61417309	61553279	0.023226	0.023590	0.018871	0.006551
Chr03	61537166	61589590	0.065890	0.118922	0.105218	0.027768
Chr03	61579142	61630965	0.024818	0.048555	0.036977	0.021963
Chr03	61589662	61673341	-0.037141	-0.029679	-0.022969	-0.023802
Chr03	61630966	61722437	-0.037889	-0.019754	-0.014849	-0.027165
Chr03	61673510	61793255	0.088589	0.057491	0.044653	0.033934
Chr03	61722606	61821719	0.058024	0.029779	0.026972	0.025339
Chr03	61793259	61841539	-0.022108	-0.008695	-0.007838	-0.013992
Chr03	61821735	61918923	-0.014001	-0.005004	-0.004419	-0.003641
Chr03	61847930	61938254	0.125719	0.056583	0.049073	0.047452
Chr03	61919020	61983468	-0.088221	-0.052458	-0.038862	-0.027580
Chr03	61938385	62048520	-0.033925	-0.015360	-0.012386	-0.009412
Chr03	61983477	62372914	0.081287	0.043346	0.037067	0.046089
Chr03	62048754	62605404	0.007219	0.007234	0.005430	0.010914
Chr03	62372915	63458377	-0.011227	-0.011626	-0.008513	-0.003552
Chr03	62666085	63837814	-0.038701	-0.049141	-0.034097	-0.017132
Chr03	63458378	64004652	-0.027878	-0.049615	-0.029325	-0.012976
Chr03	63837827	64028274	-0.082680	-0.088398	-0.056503	-0.029531
Chr03	64004659	64042399	0.027878	0.022141	0.015468	0.022120
Chr03	64028276	64161677	0.055185	0.062911	0.042205	0.038454
Chr03	64042413	64192288	0.069897	0.079434	0.055689	0.035605
Chr03	64164012	64194624	0.066103	0.057647	0.041433	0.043667
Chr03	64192535	64201669	0.052760	0.051818	0.036725	0.042378
Chr03	64195096	64202954	0.094066	0.086522	0.067011	0.058381
Chr03	64201673	64204982	-0.012322	-0.011570	-0.008434	-0.002357
Chr03	64202958	64206810	-0.044495	-0.037043	-0.027353	-0.019538
Chr03	64205106	64209051	-0.040874	-0.032174	-0.024597	-0.021230
Chr03	64206827	64348107	-0.006062	-0.004605	-0.003464	0.001948
Chr03	64209076	64374165	-0.272664	-0.433350	-0.243120	-0.169647
Chr03	64348191	64400517	-0.293554	-0.394655	-0.244793	-0.191845
Chr03	64374471	64566781	-0.168599	-0.137130	-0.106183	-0.099317
Chr03	64424439	64630215	-0.145845	-0.160327	-0.110219	-0.076644
Chr03	64566792	64663261	0.036631	0.049183	0.036163	0.017420
Chr03	64630608	64819230	0.067239	0.112467	0.067437	0.021000
Chr03	64673477	64942091	-0.090980	-0.091639	-0.052420	-0.030192
Chr03	64819233	65041983	-0.070717	-0.040110	-0.030955	-0.023037
Chr03	64948117	65131812	-0.008026	-0.004042	-0.003012	-0.002395
Chr03	65048180	65196704	0.184624	0.087651	0.066527	0.100340
Chr03	65132341	65242392	0.277223	0.128906	0.104881	0.115176
Chr03	65197049	65264528	0.337597	0.130455	0.086587	0.075579
Chr03	65242406	65265391	0.230873	0.196756	0.110370	0.067207
Chr03	65264537	65347067	0.063708	0.063911	0.043630	0.014918
Chr03	65291290	65376029	-0.110747	-0.051465	-0.038588	-0.014468
Chr03	65355762	65478198	-0.050111	-0.020390	-0.017008	-0.008086
Chr03	65376030	65511623	-0.012304	-0.003923	-0.003522	-0.006456
Chr03	65480247	65516848	0.192137	0.042718	0.040523	0.082858
Chr03	65512245	65523422	0.210578	0.050078	0.047198	0.077383
Chr04	476276	824542	0.102015	0.097546	0.074028	0.051347
Chr04	775222	828695	0.076017	0.097263	0.068654	0.019712
Chr04	824563	858778	0.097148	0.125810	0.097930	0.045400
Chr04	828721	1005914	0.160276	0.141715	0.112265	0.046390
Chr04	858780	1349298	0.059522	0.040277	0.033274	0.022433
Chr04	1005918	1513650	0.106444	0.097064	0.087628	0.075836
Chr04	1414866	1557055	0.115201	0.136106	0.110759	0.079933
Chr04	1513652	1558414	-0.055493	-0.072937	-0.048183	-0.029264
Chr04	1557066	1559379	-0.119472	-0.135834	-0.095860	-0.052418
Chr04	1558428	1595837	-0.110488	-0.110146	-0.075637	-0.043855
Chr04	1559616	1690230	-0.082607	-0.077859	-0.057935	-0.046677
Chr04	1609741	1817464	-0.021039	-0.024127	-0.017579	-0.010395
Chr04	1690232	1983469	-0.038647	-0.052315	-0.034244	-0.017236
Chr04	1817465	2082145	-0.065627	-0.069930	-0.050919	-0.019249
Chr04	1983895	2231021	0.083689	0.088176	0.072495	0.024856
Chr04	2082298	2241687	0.073745	0.111524	0.082073	0.017250
Chr04	2231022	2244888	0.169850	0.241405	0.174189	0.079878
Chr04	2241688	2258986	0.237984	0.347214	0.221431	0.106262
Chr04	2247748	2263850	0.088783	0.148903	0.074856	0.035904
Chr04	2259019	2265244	0.056947	0.087790	0.050822	0.022723
Chr04	2263858	2313995	0.055227	0.056381	0.044341	0.030705
Chr04	2265291	2316959	0.055685	0.049180	0.042354	0.038310
Chr04	2314002	2344914	0.029015	0.026078	0.022254	0.019803
Chr04	2335401	2355394	0.165964	0.103948	0.089602	0.078212
Chr04	2344921	2364110	0.252091	0.129471	0.113019	0.103443
Chr04	2355407	2386646	0.213094	0.115391	0.102855	0.134026
Chr04	2375900	2408449	0.123197	0.068665	0.059871	0.096675
Chr04	2386657	2412079	-0.113465	-0.064108	-0.050966	-0.073547
Chr04	2409741	2422271	-0.236056	-0.168429	-0.124002	-0.106554
Chr04	2412095	2484939	-0.250162	-0.155735	-0.117821	-0.135574
Chr04	2422272	2519867	-0.181508	-0.103010	-0.081406	-0.114160
Chr04	2484951	2533248	-0.067918	-0.045116	-0.035244	-0.033843
Chr04	2519881	2854436	-0.165603	-0.115536	-0.083982	-0.076244
Chr04	2533253	3001687	0.146268	0.148917	0.112993	0.089614
Chr04	2854442	3145966	0.152267	0.148049	0.125841	0.082850
